113.198.238.116 - - [15/Jul/2024:09:47:35 +0900] "GET /myHTML/project/js.js HTTP/1.1" 200 2944
113.198.238.116 - - [15/Jul/2024:09:47:35 +0900] "GET /favicon.ico HTTP/1.1" 404 818
113.198.238.110 - - [15/Jul/2024:09:49:33 +0900] "GET /myHTML/project/style.css HTTP/1.1" 200 1391
113.198.238.110 - - [15/Jul/2024:09:49:33 +0900] "GET /myHTML/project/style.css HTTP/1.1" 200 1391
113.198.238.107 - - [15/Jul/2024:09:50:27 +0900] "GET /myHTML/project/calculator.html HTTP/1.1" 304 -
113.198.238.107 - - [15/Jul/2024:09:50:27 +0900] "GET /myHTML/project/style.css HTTP/1.1" 304 -
113.198.238.107 - - [15/Jul/2024:09:50:27 +0900] "GET /myHTML/project/js.js HTTP/1.1" 304 -
113.198.238.88 - - [15/Jul/2024:09:51:41 +0900] "GET /myHTML/project/calculator.html HTTP/1.1" 304 -
113.198.238.88 - - [15/Jul/2024:09:51:42 +0900] "GET /myHTML/project/style.css HTTP/1.1" 304 -
113.198.238.88 - - [15/Jul/2024:09:51:42 +0900] "GET /myHTML/project/js.js HTTP/1.1" 304 -
113.198.238.113 - - [15/Jul/2024:09:52:58 +0900] "GET /myHTML/project/calculator.html HTTP/1.1" 304 -
113.198.238.113 - - [15/Jul/2024:09:52:58 +0900] "GET /myHTML/project/style.css HTTP/1.1" 304 -
113.198.238.113 - - [15/Jul/2024:09:52:58 +0900] "GET /myHTML/project/js.js HTTP/1.1" 304 -
223.62.148.228 - - [15/Jul/2024:09:53:01 +0900] "GET /myHTML/project/calculator.html HTTP/1.1" 200 1942
223.62.148.228 - - [15/Jul/2024:09:53:01 +0900] "GET /myHTML/project/style.css HTTP/1.1" 200 1391
223.62.148.228 - - [15/Jul/2024:09:53:01 +0900] "GET /myHTML/project/js.js HTTP/1.1" 200 2944
223.62.148.228 - - [15/Jul/2024:09:53:01 +0900] "GET /favicon.ico HTTP/1.1" 404 818
113.198.238.105 - - [15/Jul/2024:09:53:26 +0900] "GET /myHTML/project/calculator.html HTTP/1.1" 200 1942
113.198.238.105 - - [15/Jul/2024:09:53:26 +0900] "GET /myHTML/project/style.css HTTP/1.1" 200 1391
113.198.238.105 - - [15/Jul/2024:09:53:26 +0900] "GET /myHTML/project/js.js HTTP/1.1" 200 2944
